Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2881.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSC2881YTF-ND,KSC2881YTF,Fairchild Semiconductor,TRANS NPN 120V 0.8A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","NPN","800mA","120V","1V @ 50mA, 500mA","100nA (ICBO)","120 @ 100mA, 5V","1W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2982.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSC2982CTF-ND,KSC2982CTF,Fairchild Semiconductor,TRANS NPN 10V 2A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","NPN","2A","10V","500mV @ 50mA, 2A","100nA (ICBO)","300 @ 500mA, 1V","500mW","150MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/ksa1203.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSA1203OTF-ND,KSA1203OTF,Fairchild Semiconductor,TRANS PNP 30V 1.5A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","1.5A","30V","2V @ 30mA, 1.5A","100nA (ICBO)","100 @ 500mA, 2V","1W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA1201_DS.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSA1201OTF-ND,KSA1201OTF,Fairchild Semiconductor,TRANS PNP 120V 0.8A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","120V","1V @ 50mA, 500mA","100nA (ICBO)","80 @ 100mA, 5V","1W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSA1201_DS.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSA1201YTF-ND,KSA1201YTF,Fairchild Semiconductor,TRANS PNP 120V 0.8A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","800mA","120V","1V @ 50mA, 500mA","100nA (ICBO)","120 @ 100mA, 5V","1W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FJC1308.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,FJC1308PTF-ND,FJC1308PTF,Fairchild Semiconductor,TRANS PNP 30V 3A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","3A","30V","450mV @ 150mA, 1.5A","500nA","80 @ 500mA, 2V","500mW","-","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/NZT6728,%20TN6728A.pdf",//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,NZT6728-ND,NZT6728,Fairchild Semiconductor,TRANS PNP 60V 1.2A SOT-223,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","PNP","1.2A","60V","500mV @ 10mA, 250mA","100nA (ICBO)","50 @ 250mA, 1V","1W","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FJC1308.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,FJC1308QTF-ND,FJC1308QTF,Fairchild Semiconductor,TRANS PNP 30V 3A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","3A","30V","450mV @ 150mA, 1.5A","500nA","120 @ 500mA, 2V","500mW","-","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
https://www.fairchildsemi.com/datasheets/FS/FSB660A.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,FSB660-ND,FSB660,Fairchild Semiconductor,TRANS PNP 60V 2A SSOT-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","2A","60V","350mV @ 200mA, 2A","100nA (ICBO)","100 @ 500mA, 2V","500mW","75MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","3-SSOT"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/NZT6726.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,NZT6726-ND,NZT6726,Fairchild Semiconductor,TRANS PNP 30V 1.5A SOT-223,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","PNP","1.5A","30V","500mV @ 100mA, 1A","100nA (ICBO)","50 @ 1A, 1V","1W","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223-4"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FJC1308.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,FJC1308RTF-ND,FJC1308RTF,Fairchild Semiconductor,TRANS PNP 30V 3A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","PNP","3A","30V","450mV @ 150mA, 1.5A","500nA","180 @ 500mA, 2V","500mW","-","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FJYF2906.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;-MKT-MGF06A;--;-6.jpg,FJYF2906TF-ND,FJYF2906TF,Fairchild Semiconductor,TRANS PNP 40V 0.15A SOT563F,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","150mA","40V","500mV @ 5mA, 50mA","-","100 @ 10mA, 1V","150mW","250MHz","-55°C ~ 150°C (TJ)","Surface Mount","SOT-563, SOT-666","SOT-563F"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TN6725A.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN6725A-ND,TN6725A,Fairchild Semiconductor,TRANS NPN DARL 50V 1.2A TO-226,0,0,"Call","0","1500","Bulk","-","Obsolete","NPN - Darlington","1.2A","50V","1.5V @ 2mA, 1A","100nA (ICBO)","4000 @ 1A, 5V","1W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2258A.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2258AS-ND,KSC2258AS,Fairchild Semiconductor,TRANS NPN 300V 0.1A TO-126,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","300V","1.2V @ 5mA, 50mA","-","40 @ 40mA, 20V","4W","100MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2258A.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2258ASTU-ND,KSC2258ASTU,Fairchild Semiconductor,TRANS NPN 300V 0.1A TO-126,0,0,"Call","0","3840","Tube","-","Obsolete","NPN","100mA","300V","1.2V @ 5mA, 50mA","-","40 @ 40mA, 20V","4W","100MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/NZT6727.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,NZT6727-ND,NZT6727,Fairchild Semiconductor,TRANS PNP 40V 1.5A SOT-223,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","PNP","1.5A","40V","500mV @ 100mA, 1A","100nA (ICBO)","50 @ 1A, 1V","1W","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1621_DS.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSD1621RTF-ND,KSD1621RTF,Fairchild Semiconductor,TRANS NPN 25V 2A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","NPN","2A","25V","400mV @ 75mA, 1.5A","100nA (ICBO)","100 @ 100mA, 2V","500mW","150MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1621_DS.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSD1621TTF-ND,KSD1621TTF,Fairchild Semiconductor,TRANS NPN 25V 2A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","NPN","2A","25V","400mV @ 75mA, 1.5A","100nA (ICBO)","200 @ 100mA, 2V","500mW","150MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1621_DS.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSD1621STF-ND,KSD1621STF,Fairchild Semiconductor,TRANS NPN 25V 2A SOT-89,0,0,"Call","0","4000","Tape & Reel (TR)","-","Obsolete","NPN","2A","25V","400mV @ 75mA, 1.5A","100nA (ICBO)","140 @ 100mA, 2V","500mW","150MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC3953.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3953DSTU-ND,KSC3953DSTU,Fairchild Semiconductor,TRANS NPN 120V 0.2A TO-126,0,0,"Call","0","3840","Tube","-","Obsolete","NPN","200mA","120V","1V @ 3mA, 30mA","100nA (ICBO)","60 @ 10mA, 10V","1.3W","400MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSD1621_DS.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MC78L05ACHX.jpg,KSD1621UTF-ND,KSD1621UTF,Fairchild Semiconductor,TRANS NPN 25V 2A SOT-89,0,0,"Call","0","8000","Tape & Reel (TR)","-","Obsolete","NPN","2A","25V","400mV @ 75mA, 1.5A","100nA (ICBO)","280 @ 100mA, 2V","500mW","150MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
https://www.fairchildsemi.com/datasheets/KS/KSC3503.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3503DSTSTU-ND,KSC3503DSTSTU,Fairchild Semiconductor,TRANS NPN 300V 0.1A TO-126,0,0,"Call","0","2880","Tube","-","Obsolete","NPN","100mA","300V","600mV @ 2mA, 20mA","100nA (ICBO)","60 @ 10mA, 10V","7W","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
https://www.fairchildsemi.com/datasheets/KS/KSC3503.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3503CS-ND,KSC3503CS,Fairchild Semiconductor,TRANS NPN 300V 0.1A TO-126,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","300V","600mV @ 2mA, 20mA","100nA (ICBO)","40 @ 10mA, 10V","7W","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
https://www.fairchildsemi.com/datasheets/KS/KSC3503.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3503ESTU-ND,KSC3503ESTU,Fairchild Semiconductor,TRANS NPN 300V 0.1A TO-126,0,0,"Call","0","5760","Tube","-","Obsolete","NPN","100mA","300V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","7W","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC3502.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3502ES-ND,KSC3502ES,Fairchild Semiconductor,TRANS NPN 200V 0.1A TO-126,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","200V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","1.2W","150MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC3502.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3502ESTU-ND,KSC3502ESTU,Fairchild Semiconductor,TRANS NPN 200V 0.1A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","100mA","200V","600mV @ 2mA, 20mA","100nA (ICBO)","100 @ 10mA, 10V","1.2W","150MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC3953.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3953CS-ND,KSC3953CS,Fairchild Semiconductor,TRANS NPN 120V 0.2A TO-126,0,0,"Call","0","4000","Bulk","-","Obsolete","NPN","200mA","120V","1V @ 3mA, 30mA","100nA (ICBO)","40 @ 10mA, 10V","1.3W","400MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
https://www.fairchildsemi.com/datasheets/KS/KSC3503.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3503DSTSSTU-ND,KSC3503DSTSSTU,Fairchild Semiconductor,TRANS NPN 300V 0.1A TO-126,0,0,"Call","0","2880","Tube","-","Obsolete","NPN","100mA","300V","600mV @ 2mA, 20mA","100nA (ICBO)","60 @ 10mA, 10V","7W","150MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC3953.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3953CSTU-ND,KSC3953CSTU,Fairchild Semiconductor,TRANS NPN 120V 0.2A TO-126,0,0,"Call","0","3840","Tube","-","Obsolete","NPN","200mA","120V","1V @ 3mA, 30mA","100nA (ICBO)","40 @ 10mA, 10V","1.3W","400MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2682.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2682OSTU-ND,KSC2682OSTU,Fairchild Semiconductor,TRANS NPN 180V 0.1A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","100mA","180V","500mV @ 5mA, 50mA","1µA (ICBO)","100 @ 10mA, 5V","1.2W","200MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC3953.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC3953DS-ND,KSC3953DS,Fairchild Semiconductor,TRANS NPN 120V 0.2A TO-126,0,0,"Call","0","4000","Bulk","-","Obsolete","NPN","200mA","120V","1V @ 3mA, 30mA","100nA (ICBO)","60 @ 10mA, 10V","1.3W","400MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2682.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2682YS-ND,KSC2682YS,Fairchild Semiconductor,TRANS NPN 180V 0.1A TO-126,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","180V","500mV @ 5mA, 50mA","1µA (ICBO)","160 @ 10mA, 5V","1.2W","200MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2682.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2682OS-ND,KSC2682OS,Fairchild Semiconductor,TRANS NPN 180V 0.1A TO-126,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","100mA","180V","500mV @ 5mA, 50mA","1µA (ICBO)","100 @ 10mA, 5V","1.2W","200MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2682.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2682YSTU-ND,KSC2682YSTU,Fairchild Semiconductor,TRANS NPN 180V 0.1A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","100mA","180V","500mV @ 5mA, 50mA","1µA (ICBO)","160 @ 10mA, 5V","1.2W","200MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2258A.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2258STU-ND,KSC2258STU,Fairchild Semiconductor,TRANS NPN 250V 0.1A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","100mA","250V","1.2V @ 5mA, 50mA","-","40 @ 40mA, 20V","4W","100MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TN6719A.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN6719A-ND,TN6719A,Fairchild Semiconductor,TRANS NPN 300V 0.2A TO-226,0,0,"Call","0","3000","Bulk","-","Obsolete","NPN","200mA","300V","750mV @ 3mA, 30mA","100nA (ICBO)","40 @ 30mA, 10V","1W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FMB857B.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/SOT-23-6%20PKG.jpg,FMB857B-ND,FMB857B,Fairchild Semiconductor,TRANS PNP 45V 0.5A SSOT-6,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","500mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","700mW","-","-55°C ~ 150°C (TJ)","Surface Mount","SOT-23-6 Thin, TSOT-23-6","6-SSOT"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/MPSA27,PZTA27.pdf",//media.digikey.com/Renders/Diodes%20Renders/SOT223-3L.jpg,PZTA27-ND,PZTA27,Fairchild Semiconductor,TRANS NPN DARL 60V 0.8A SOT-223,0,0,"Call","0","2500","Tape & Reel (TR)","-","Obsolete","NPN - Darlington","800mA","60V","1.5V @ 100µA, 100mA","500nA","10000 @ 100mA, 5V","1W","125MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SOT-223-4"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FPN430,%20FPN430A.pdf",-,FPN430-ND,FPN430,Fairchild Semiconductor,TRANS PNP 30V 2A TO-226,0,0,"Call","0","9000","Bulk","-","Obsolete","PNP","2A","30V","500mV @ 100mA, 1A","100nA (ICBO)","100 @ 100mA, 2V","1W","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/PN3568.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",PN3568-ND,PN3568,Fairchild Semiconductor,TRANS NPN 60V 1A TO-92,0,0,"Call","0","4000","Bulk","-","Obsolete","NPN","1A","60V","250mV @ 15mA, 150mA","50nA (ICBO)","40 @ 150mA, 1V","625mW","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA)","TO-92-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TN6705A.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN6705A-ND,TN6705A,Fairchild Semiconductor,TRANS NPN 45V 1.5A TO-226,0,0,"Call","0","3000","Bulk","-","Obsolete","NPN","1.5A","45V","1V @ 100mA, 1A","100nA (ICBO)","40 @ 250mA, 2V","1W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/NZT6728,%20TN6728A.pdf",//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN6728A-ND,TN6728A,Fairchild Semiconductor,TRANS PNP 60V 1.2A TO-226,0,0,"Call","0","3000","Bulk","-","Obsolete","PNP","1.2A","60V","500mV @ 10mA, 250mA","100nA (ICBO)","50 @ 250mA, 1V","1W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TN6716A.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN6716A-ND,TN6716A,Fairchild Semiconductor,TRANS NPN 60V 2A TO-226,0,0,"Call","0","1500","Bulk","-","Obsolete","NPN","2A","60V","500mV @ 10mA, 250mA","100nA (ICBO)","50 @ 250mA, 1V","1W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TN3019A.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN3019A-ND,TN3019A,Fairchild Semiconductor,TRANS NPN 80V 1A TO-226,0,0,"Call","0","3000","Bulk","-","Obsolete","NPN","1A","80V","500mV @ 50mA, 500mA","10nA (ICBO)","100 @ 150mA, 10V","1W","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
https://www.fairchildsemi.com/datasheets/NZ/NZT6715.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN6715A-ND,TN6715A,Fairchild Semiconductor,TRANS NPN 40V 1.5A TO-226,0,0,"Call","0","3000","Bulk","-","Obsolete","NPN","1.5A","40V","500mV @ 100mA, 1A","100nA (ICBO)","50 @ 1A, 1V","1W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
-,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSE182STU-ND,KSE182STU,Fairchild Semiconductor,TRANS NPN 80V 3A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","3A","80V","1.7V @ 600mA, 3A","100nA (ICBO)","50 @ 100mA, 1V","1.5W","50MHz","-","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/TN5415A.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-92L.jpg,TN5415A-ND,TN5415A,Fairchild Semiconductor,TRANS PNP 200V 0.1A TO-226,0,0,"Call","0","1500","Bulk","-","Obsolete","PNP","100mA","200V","2.5V @ 5mA, 50mA","50µA","30 @ 50mA, 10V","1W","-","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FPN330,%20FPN330A.pdf",-,FPN330-ND,FPN330,Fairchild Semiconductor,TRANS NPN 30V 3A TO-226,0,0,"Call","0","9000","Bulk","-","Obsolete","NPN","3A","30V","500mV @ 100mA, 1A","100nA (ICBO)","100 @ 100mA, 2V","1W","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
-,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSE181STU-ND,KSE181STU,Fairchild Semiconductor,TRANS NPN 60V 3A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","3A","60V","1.7V @ 600mA, 3A","100nA (ICBO)","50 @ 100mA, 1V","1.5W","50MHz","-","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2688.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2688YSTU-ND,KSC2688YSTU,Fairchild Semiconductor,TRANS NPN 300V 0.2A TO-126,0,0,"Call","0","3840","Tube","-","Obsolete","NPN","200mA","300V","1.5V @ 5mA, 50mA","100µA (ICBO)","100 @ 10mA, 10V","1.25W","80MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126-3"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2688.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2688OS-ND,KSC2688OS,Fairchild Semiconductor,TRANS NPN 300V 0.2A TO-126,0,0,"Call","0","2000","Bulk","-","Obsolete","NPN","200mA","300V","1.5V @ 5mA, 50mA","100µA (ICBO)","60 @ 10mA, 10V","1.25W","80MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/KSC2688.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/MJE350STU.JPG,KSC2688OSTU-ND,KSC2688OSTU,Fairchild Semiconductor,TRANS NPN 300V 0.2A TO-126,0,0,"Call","0","1920","Tube","-","Obsolete","NPN","200mA","300V","1.5V @ 5mA, 50mA","100µA (ICBO)","60 @ 10mA, 10V","1.25W","80MHz","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","TO-126"
"//media.digikey.com/pdf/Data%20Sheets/Fairchild%20PDFs/FPN330,%20FPN330A.pdf",-,FPN330A-ND,FPN330A,Fairchild Semiconductor,TRANS NPN 30V 3A TO-226,0,0,"Call","0","9000","Bulk","-","Obsolete","NPN","3A","30V","450mV @ 100mA, 1A","100nA (ICBO)","250 @ 100mA, 2V","1W","100MHz","-55°C ~ 150°C (TJ)","Through Hole","TO-226-3, TO-92-3 Long Body","TO-226"
