Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc3519_ds_en.pdf,"//media.digikey.com/Renders/Sanken%20Renders/TO-3P-3,%20SC-65-3.jpg",2SC3519-ND,2SC3519,Sanken,TRANS NPN 160V 15A TO3P,566,0,"3.89000","0","1","Bulk","-","Active","NPN","15A","160V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","130W","50MHz","150°C (TJ)","Through Hole","TO-3P-3, SC-65-3","TO-3P"
http://www.ti.com/lit/ds/symlink/lm395.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/TO-220-3.jpg,296-36372-5-ND,LM395T,Texas Instruments,TRANS NPN 36V 2.2A TO220-3,295,2160,"3.98000","0","1","Tube","-","Not For New Designs","NPN","2.2A","36V","-","-","-","-","-","0°C ~ 125°C (TA)","Through Hole","TO-220-3","TO-220-3"
http://www.semicon.sanken-ele.co.jp/sk_content/2sb1647_ds_en.pdf,"//media.digikey.com/Renders/Sanken%20Renders/TO-3P-3,%20SC-65-3.jpg",2SB1647-ND,2SB1647,Sanken,TRANS PNP DARL 150V 15A TO-3P,376,0,"4.00000","0","1","Bulk","-","Active","PNP - Darlington","15A","150V","2.5V @ 10mA, 10A","100µA (ICBO)","5000 @ 10A, 4V","130W","45MHz","150°C (TJ)","Through Hole","TO-3P-3, SC-65-3","TO-3P"
http://www.onsemi.com/pub_link/Collateral/MJ21195-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ21195GOS-ND,MJ21195G,ON Semiconductor,TRANS PNP 250V 16A TO3,364,0,"4.01000","0","1","Tray","-","Active","PNP","16A","250V","4V @ 3.2A, 16A","100µA","25 @ 8A, 5V","250W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ21195-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ21196GOS-ND,MJ21196G,ON Semiconductor,TRANS NPN 250V 16A TO3,318,2600,"4.01000","0","1","Tray","-","Active","NPN","16A","250V","4V @ 3.2A, 16A","100µA","25 @ 8A, 5V","250W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ15003-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ15004GOS-ND,MJ15004G,ON Semiconductor,TRANS PNP 140V 20A TO3,213,0,"4.01000","0","1","Tray","-","Active","PNP","20A","140V","1V @ 500mA, 5A","250µA","25 @ 5A, 2V","250W","2MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJH11017-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-247-3.jpg,MJH11021GOS-ND,MJH11021G,ON Semiconductor,TRANS PNP DARL 250V 15A TO247,371,0,"4.02000","0","1","Tube","-","Active","PNP - Darlington","15A","250V","4V @ 150mA, 15A","1mA","400 @ 10A, 5V","150W","3MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-247-3","TO-247"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1386a_ds_en.pdf,"//media.digikey.com/Renders/Sanken%20Renders/TO-3P-3,%20SC-65-3.jpg",2SA1386A-ND,2SA1386A,Sanken,TRANS PNP 180V 15A TO-3P,645,0,"4.06000","0","1","Bulk","-","Active","PNP","15A","180V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","130W","40MHz","150°C (TJ)","Through Hole","TO-3P-3, SC-65-3","TO-3P"
http://www.onsemi.com/pub_link/Collateral/2N5883-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",2N5884GOS-ND,2N5884G,ON Semiconductor,TRANS PNP 80V 25A TO3,255,0,"4.06000","0","1","Tray","-","Active","PNP","25A","80V","4V @ 6.25A, 25A","2mA","20 @ 10A, 4V","200W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ4502-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ4502GOS-ND,MJ4502G,ON Semiconductor,TRANS PNP 100V 30A TO3,218,2800,"4.06000","0","1","Tray","-","Active","PNP","30A","100V","800mV @ 750mA, 7.5A","1mA (ICBO)","25 @ 7.5A, 2V","200W","2MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJW21193-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/TO-247-3.jpg,MJW21194GOS-ND,MJW21194G,ON Semiconductor,TRANS NPN 250V 16A TO247,409,0,"4.11000","0","1","Tube","-","Active","NPN","16A","250V","4V @ 3.2A, 16A","100µA","20 @ 8A, 5V","200W","4MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-247-3","TO-247"
http://www.onsemi.com/pub_link/Collateral/2N3771-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",2N3772GOS-ND,2N3772G,ON Semiconductor,TRANS NPN 60V 20A TO3,480,15700,"4.12000","0","1","Tray","-","Active","NPN","20A","60V","4V @ 4A, 20A","10mA","15 @ 10A, 4V","150W","200kHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/2N6284-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",2N6287GOS-ND,2N6287G,ON Semiconductor,TRANS PNP DARL 100V 20A TO-3,1604,77900,"4.15000","0","1","Tray","-","Active","PNP - Darlington","20A","100V","3V @ 200mA, 20A","1mA","750 @ 10A, 3V","160W","-","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ11012-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ11015GOS-ND,MJ11015G,ON Semiconductor,TRANS PNP DARL 120V 30A TO3,367,0,"4.15000","0","1","Tray","-","Active","PNP - Darlington","30A","120V","4V @ 300mA, 30A","1mA","1000 @ 20A, 5V","200W","4MHz","-55°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1294_ds_en.pdf,//media.digikey.com/Renders/Sanken%20Renders/2SA1294.jpg,2SA1294-ND,2SA1294,Sanken,TRANS PNP 230V 15A TO-3P,1212,0,"4.20000","0","1","Bulk","-","Active","PNP","15A","230V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","130W","35MHz","150°C (TJ)","Through Hole","TO-3P-3, SC-65-3","TO-3P"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1492_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/2SA1492.jpg,2SA1492-ND,2SA1492,Sanken,TRANS PNP 180V 15A TO-3P,337,0,"4.26000","0","1","Bulk","-","Active","PNP","15A","180V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 3A, 4V","130W","20MHz","150°C (TJ)","Through Hole","TO-3P-3, SC-65-3","TO-3P"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc4886_ds_en.pdf,//media.digikey.com/Renders/Sanken%20Renders/TO-3P-3%20Full%20Pack.jpg,2SC4886-ND,2SC4886,Sanken,TRANS NPN 150V 14A TO-3PF,1404,0,"4.37000","0","1","Bulk","-","Active","NPN","14A","150V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","80W","60MHz","150°C (TJ)","Through Hole","TO-3P-3, SC-65-3","TO-3PF"
http://www.onsemi.com/pub_link/Collateral/MJ11012-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ11016GOS-ND,MJ11016G,ON Semiconductor,TRANS NPN DARL 120V 30A TO3,284,0,"4.47000","0","1","Tray","-","Active","NPN - Darlington","30A","120V","4V @ 300mA, 30A","1mA","1000 @ 20A, 5V","200W","4MHz","-55°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/2N6284-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",2N6284GOS-ND,2N6284G,ON Semiconductor,TRANS NPN DARL 100V 20A TO3,271,3400,"4.47000","0","1","Tray","-","Active","NPN - Darlington","20A","100V","3V @ 200mA, 20A","1mA","750 @ 10A, 3V","160W","-","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.semicon.sanken-ele.co.jp/sk_content/std03n_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/STD0xN.jpg,STD03N-ND,STD03N,Sanken,TRANS NPN DARL 160V 15A TO-3P-5,1012,0,"5.43000","0","1","Bulk","-","Active","NPN - Darlington","15A","160V","2V @ 10mA, 10A","100µA (ICBO)","5000 @ 10A, 4V","160W","-","150°C (TJ)","Through Hole","TO-3P-5","TO-3P-5L"
http://www.semicon.sanken-ele.co.jp/sk_content/std03p_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/STD0xP.JPG,STD03P-ND,STD03P,Sanken,TRANS PNP DARL 160V 15A TO-3P-5,688,0,"5.43000","0","1","Bulk","-","Active","PNP - Darlington","15A","160V","2V @ 10mA, 10A","100µA (ICBO)","5000 @ 10A, 4V","160W","-","150°C (TJ)","Through Hole","TO-3P-5","TO-3P-5L"
http://www.onsemi.com/pub_link/Collateral/MJ15023-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ15023GOS-ND,MJ15023G,ON Semiconductor,TRANS PNP 200V 16A TO3,255,0,"5.48000","0","1","Tray","-","Active","PNP","16A","200V","4V @ 3.2A, 16A","500µA","15 @ 8A, 4V","250W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ15022-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ15022GOS-ND,MJ15022G,ON Semiconductor,TRANS NPN 200V 16A TO3,321,0,"5.56000","0","1","Tray","-","Active","NPN","16A","200V","4V @ 3.2A, 16A","500µA","15 @ 8A, 4V","250W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ15023-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ15025GOS-ND,MJ15025G,ON Semiconductor,TRANS PNP 250V 16A TO3,268,0,"5.56000","0","1","Tray","-","Active","PNP","16A","250V","4V @ 3.2A, 16A","500µA","15 @ 8A, 4V","250W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ21193-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ21194GOS-ND,MJ21194G,ON Semiconductor,TRANS NPN 250V 16A TO3,250,0,"5.57000","0","1","Tray","-","Active","NPN","16A","250V","4V @ 3.2A, 16A","100µA","25 @ 8A, 5V","250W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJ21193-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ21193GOS-ND,MJ21193G,ON Semiconductor,TRANS PNP 250V 16A TO3,106,0,"5.57000","0","1","Tray","-","Active","PNP","16A","250V","4V @ 3.2A, 16A","100µA","25 @ 8A, 5V","250W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/2N3055A-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ15015GOS-ND,MJ15015G,ON Semiconductor,TRANS NPN 120V 15A TO3,206,0,"5.71000","0","1","Tray","-","Active","NPN","15A","120V","5V @ 7A, 15A","100µA","10 @ 4A, 2V","180W","6MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.onsemi.com/pub_link/Collateral/MJL4281A-D.PDF,//media.digikey.com/photos/On%20Semi%20Photos/488-TO-264.jpg,MJL4302AGOS-ND,MJL4302AG,ON Semiconductor,TRANS PNP 350V 15A TO264,284,0,"5.95000","0","1","Tube","-","Active","PNP","15A","350V","1V @ 800mA, 8A","100µA","80 @ 5A, 5V","230W","35MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-264-3, TO-264AA","TO-264"
http://www.onsemi.com/pub_link/Collateral/MJL4281A-D.PDF,//media.digikey.com/photos/On%20Semi%20Photos/488-TO-264.jpg,MJL4281AGOS-ND,MJL4281AG,ON Semiconductor,TRANS NPN 350V 15A TO264,181,0,"5.95000","0","1","Tube","-","Active","NPN","15A","350V","1V @ 800mA, 8A","100µA","80 @ 5A, 5V","230W","35MHz","-65°C ~ 150°C (TJ)","Through Hole","TO-264-3, TO-264AA","TO-264"
http://www.onsemi.com/pub_link/Collateral/2N3055A-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ15016GOS-ND,MJ15016G,ON Semiconductor,TRANS PNP 120V 15A TO3,206,4200,"5.96000","0","1","Tray","-","Active","PNP","15A","120V","5V @ 7A, 15A","100µA","10 @ 4A, 2V","115W","18MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc2921_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/3-ESIP.jpg,2SC2921-ND,2SC2921,Sanken,TRANS NPN 160V 15A MT200,197,0,"6.38000","0","1","Bulk","-","Active","NPN","15A","160V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","150W","60MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
https://www.centralsemi.com/get_document.php?cmp=1&mergetype=pd&mergepath=pd&pdf_id=2N3713-3716.PDF,//media.digikey.com/Photos/Central%20Semiconductor%20Corp/TO-204AA%20TO-3.JPG,2N3716-ND,2N3716,Central Semiconductor Corp,TRANS NPN 80V 10A TO-3,157,0,"6.38000","0","1","Tube","-","Active","NPN","10A","80V","800mV @ 500mA, 5A","-","50 @ 1A, 2V","150W","4MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1215_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/2SA1215.jpg,2SA1215-ND,2SA1215,Sanken,TRANS PNP 160V 15A MT-200,389,0,"6.43000","0","1","Bulk","-","Active","PNP","15A","160V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","150W","50MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.semicon.sanken-ele.co.jp/sk_content/2sb1570_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/3-ESIP.jpg,2SB1570-ND,2SB1570,Sanken,TRANS PNP DARL 150V 12A MT200,268,0,"6.44000","0","1","Bulk","-","Active","PNP - Darlington","12A","150V","2.5V @ 7mA, 7A","100µA (ICBO)","5000 @ 7A, 4V","150W","50MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.semicon.sanken-ele.co.jp/sk_content/2sd2401_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/3-ESIP.jpg,2SD2401-ND,2SD2401,Sanken,TRANS NPN DARL 150V 12A MT200,423,0,"6.58000","0","1","Bulk","-","Active","NPN - Darlington","12A","150V","2.5V @ 7mA, 7A","100µA (ICBO)","5000 @ 7A, 4V","150W","55MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc3858_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/3-ESIP.jpg,2SC3858-ND,2SC3858,Sanken,TRANS NPN 200V 17A MT-200,401,0,"6.73000","0","1","Bulk","-","Active","NPN","17A","200V","2.5V @ 1A, 10A","100µA (ICBO)","50 @ 8A, 4V","200W","20MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1216_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/2SA1216.jpg,2SA1216-ND,2SA1216,Sanken,TRANS PNP 180V 17A MT-200,623,0,"6.75000","0","1","Bulk","-","Active","PNP","17A","180V","2V @ 800mA, 8A","-","30 @ 8A, 4V","200W","40MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc3264_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/2SA1216.jpg,2SC3264-ND,2SC3264,Sanken,TRANS NPN 230V 17A MT200,611,0,"6.80000","0","1","Bulk","-","Active","NPN","17A","230V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","200W","60MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.semicon.sanken-ele.co.jp/sk_content/2sc2922_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/2SC2922.jpg,2SC2922-ND,2SC2922,Sanken,TRANS NPN 180V 17A MT-200,462,0,"6.83000","0","1","Bulk","-","Active","NPN","17A","180V","2V @ 800mA, 8A","100µA (ICBO)","30 @ 8V, 4V","200W","50MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1494_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/3-ESIP.jpg,2SA1494-ND,2SA1494,Sanken,TRANS PNP 200V 17A MT200,365,0,"7.20000","0","1","Bulk","-","Active","PNP","17A","200V","2.5V @ 1A, 10A","100µA (ICBO)","50 @ 8A, 4V","200W","20MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.onsemi.com/pub_link/Collateral/MJ11021-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",MJ11022GOS-ND,MJ11022G,ON Semiconductor,TRANS NPN DARL 250V 15A TO-3,150,2200,"7.40000","0","1","Tray","-","Active","NPN - Darlington","15A","250V","3.4V @ 150mA, 15A","1mA","400 @ 10A, 5V","175W","-","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.semicon.sanken-ele.co.jp/sk_content/2sa1295_ds_en.pdf,//media.digikey.com/Photos/Sanken%20Photos/2SA1216.jpg,2SA1295-ND,2SA1295,Sanken,TRANS PNP 230V 17A MT200,949,0,"7.50000","0","1","Bulk","-","Active","PNP","17A","230V","2V @ 500mA, 5A","100µA (ICBO)","50 @ 5A, 4V","200W","35MHz","150°C (TJ)","Through Hole","3-ESIP","MT-200"
http://www.onsemi.com/pub_link/Collateral/2N5684-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",2N5684GOS-ND,2N5684G,ON Semiconductor,TRANS PNP 80V 50A TO3,123,7900,"8.74000","0","1","Tray","-","Active","PNP","50A","80V","5V @ 10A, 50A","1mA","15 @ 25A, 2V","300W","2MHz","-65°C ~ 200°C (TJ)","Through Hole","TO-204AE","TO-3"
http://www.st.com/content/ccc/resource/technical/document/datasheet/9e/57/be/79/c8/be/4f/da/CD00002853.pdf/files/CD00002853.pdf/jcr:content/translations/en.CD00002853.pdf,//media.digikey.com/Renders/STMicro%20Renders/TO-247-3.jpg,497-4085-5-ND,BUF420AW,STMicroelectronics,TRANS NPN 450V 30A TO247,448,0,"9.00000","0","1","Tube","-","Active","NPN","30A","450V","500mV @ 4A, 20A","-","-","200W","-","150°C (TJ)","Through Hole","TO-247-3","TO-247-3"
http://www.onsemi.com/pub_link/Collateral/2N5038-D.PDF,"//media.digikey.com/photos/On%20Semi%20Photos/488-TO-3,TO-204AA,SIDE.jpg",2N5038GOS-ND,2N5038G,ON Semiconductor,TRANS NPN 90V 20A TO3,156,0,"9.25000","0","1","Tray","-","Active","NPN","20A","90V","2.5V @ 5A, 20A","-","20 @ 12A, 5V","140W","-","-65°C ~ 200°C (TJ)","Through Hole","TO-204AA, TO-3","TO-3"
http://www.diodes.com/_files/datasheets/ZTX415.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",ZTX415-ND,ZTX415,Diodes Incorporated,TRANS NPN 100V 0.5A E-LINE,2429,0,"11.55000","0","1","Bulk","-","Active","NPN - Avalanche Mode","500mA","100V","500mV @ 1mA, 10mA","100nA (ICBO)","25 @ 10mA, 10V","680mW","40MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
http://www.microsemi.com/document-portal/doc_download/125348-lds-0185-2,//media.digikey.com/Photos/Microsemi%20Photos/JANTX2N4xxx.JPG,1086-2703-ND,JANTX2N3700,Microsemi IRE Division,TRANS NPN 80V 1A,874,0,"16.70000","0","1","Bulk","Military, MIL-PRF-19500/391","Active","NPN","1A","80V","500mV @ 50mA, 500mA","10nA","50 @ 500mA, 10V","500mW","-","-65°C ~ 200°C (TJ)","Through Hole","TO-206AA, TO-18-3 Metal Can","TO-18 (TO-206AA)"
http://www.microsemi.com/document-portal/doc_download/8968-lds-0156-pdf,//media.digikey.com/Photos/Microsemi%20Photos/2N3637UB.jpg,2N3637UB-ND,2N3637UB,Microsemi Corporation,TRANS PNP 175V 1A 3PIN SMD,291,0,"17.38000","0","1","Bulk","-","Active","PNP","1A","175V","600mV @ 5mA, 50mA","10µA","100 @ 50mA, 10V","1.5W","-","-65°C ~ 200°C (TJ)","Surface Mount","3-SMD, No Lead","UB"
http://www.microsemi.com/document-portal/doc_download/122694-lds-0186-pdf,//media.digikey.com/Photos/Microsemi%20Photos/JANTX2N5682.JPG,1086-2332-ND,JAN2N2905A,Microsemi IRE Division,TRANS PNP 60V 0.6A TO39,483,0,"18.63000","0","1","Bulk","Military, MIL-PRF-19500/290","Active","PNP","600mA","60V","1.6V @ 50mA, 500mA","1µA","100 @ 150mA, 10V","800mW","-","-65°C ~ 200°C (TJ)","Through Hole","TO-205AD, TO-39-3 Metal Can","TO-39"
http://www.st.com/content/ccc/resource/technical/document/datasheet/82/39/f9/d1/fb/c0/49/c5/CD00000792.pdf/files/CD00000792.pdf/jcr:content/translations/en.CD00000792.pdf,//media.digikey.com/Photos/STMicro%20Photos/ISOTOP.jpg,497-6691-5-ND,ESM3030DV,STMicroelectronics,TRANS NPN DARL 300V 100A ISOTOP,316,0,"29.79000","0","1","Tube","-","Active","NPN - Darlington","100A","300V","1.5V @ 2.4A, 85A","-","300 @ 85A, 5V","225W","-","150°C (TJ)","Chassis Mount","SOT-227-4, miniBLOC","ISOTOP®"
http://www.onsemi.com/pub_link/Collateral/BC856ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC856BLT3GOSTR-ND,BC856BLT3G,ON Semiconductor,TRANS PNP 65V 0.1A SOT-23,40000,0,"0.01640","0","10000","Tape & Reel (TR)","-","Active","PNP","100mA","65V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC856ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC856BLT3GOSCT-ND,BC856BLT3G,ON Semiconductor,TRANS PNP 65V 0.1A SOT-23,43257,0,"0.12000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","65V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC856ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC856BLT3GOSDKR-ND,BC856BLT3G,ON Semiconductor,TRANS PNP 65V 0.1A SOT-23,43257,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","65V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC847CLT3GOSTR-ND,BC847CLT3G,ON Semiconductor,TRANS NPN 45V 0.1A SOT-23,30000,0,"0.01780","0","10000","Tape & Reel (TR)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC847CLT3GOSCT-ND,BC847CLT3G,ON Semiconductor,TRANS NPN 45V 0.1A SOT-23,39350,0,"0.13000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC847CLT3GOSDKR-ND,BC847CLT3G,ON Semiconductor,TRANS NPN 45V 0.1A SOT-23,39350,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.nxp.com/documents/data_sheet/BC847_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg",568-11603-2-ND,"BC847CW,135",NXP USA Inc.,TRANS NPN 45V 0.1A SOT323,30000,0,"0.01800","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","100mA","45V","400mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","200mW","100MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
