Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.diodes.com/_files/datasheets/ds31329.pdf,//media.digikey.com/Renders/Diodes%20Renders/SOT89-3L.jpg,2DB1424R-13DIDKR-ND,2DB1424R-13,Diodes Incorporated,TRANS PNP 20V 3A SOT89-3,5062,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","20V","500mV @ 100mA, 2A","100nA (ICBO)","180 @ 100mA, 2V","1W","220MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/BC856_BC857_BC858.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-10305-1-ND,"BC857C,235",NXP USA Inc.,TRANS PNP 45V 0.1A SOT23,28378,0,"0.14000","0","1","Cut Tape (CT)","Automotive, AEC-Q101","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC856_BC857_BC858.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-10305-6-ND,"BC857C,235",NXP USA Inc.,TRANS PNP 45V 0.1A SOT23,28378,0,"Calculate","0","1","Digi-Reel®","Automotive, AEC-Q101","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","420 @ 2mA, 5V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7990-2-ND,"BC817-16,235",NXP USA Inc.,TRANS NPN 45V 0.5A SOT23,10000,0,"0.01880","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-4865-2-ND,"BC817-16,215",NXP USA Inc.,TRANS NPN 45V 0.5A SOT23,9000,0,"0.02397","0","3000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-4865-1-ND,"BC817-16,215",NXP USA Inc.,TRANS NPN 45V 0.5A SOT23,13091,0,"0.14000","0","1","Cut Tape (CT)","-","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7990-1-ND,"BC817-16,235",NXP USA Inc.,TRANS NPN 45V 0.5A SOT23,24195,0,"0.14000","0","1","Cut Tape (CT)","-","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-4865-6-ND,"BC817-16,215",NXP USA Inc.,TRANS NPN 45V 0.5A SOT23,13091,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC817_BC817W_BC337.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-7990-6-ND,"BC817-16,235",NXP USA Inc.,TRANS NPN 45V 0.5A SOT23,24195,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC856_BC857_BC858.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-8009-2-ND,"BC857B,235",NXP USA Inc.,TRANS PNP 45V 0.1A SOT23,0,0,"0.01880","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC856_BC857_BC858.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-8009-1-ND,"BC857B,235",NXP USA Inc.,TRANS PNP 45V 0.1A SOT23,10964,0,"0.14000","0","1","Cut Tape (CT)","Automotive, AEC-Q101","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.nxp.com/documents/data_sheet/BC856_BC857_BC858.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-8009-6-ND,"BC857B,235",NXP USA Inc.,TRANS PNP 45V 0.1A SOT23,10964,0,"Calculate","0","1","Digi-Reel®","Automotive, AEC-Q101","Active","PNP","100mA","45V","650mV @ 5mA, 100mA","15nA (ICBO)","220 @ 2mA, 5V","250mW","100MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23 (TO-236AB)"
http://www.semicon.panasonic.co.jp/ds4/DSC9001_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9001R0LTR-ND,DSC9001R0L,Panasonic Electronic Components,TRANS NPN 50V 0.1A SSMINI3,0,0,"0.05320","0","3000","Tape & Reel (TR)","-","Active","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSC9001_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9001R0LCT-ND,DSC9001R0L,Panasonic Electronic Components,TRANS NPN 50V 0.1A SSMINI3,4339,0,"0.14000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSC9001_BED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSC9001R0LDKR-ND,DSC9001R0L,Panasonic Electronic Components,TRANS NPN 50V 0.1A SSMINI3,4339,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","50V","300mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA2174J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-59-3_SMD3.jpg,2SA2174J0LTR-ND,2SA2174J0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI-3,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","125mW","80MHz","125°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA2174J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-59-3_SMD3.jpg,2SA2174J0LCT-ND,2SA2174J0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI-3,2949,0,"0.14000","0","1","Cut Tape (CT)","-","Obsolete","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","125mW","80MHz","125°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SA2174J.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SC-59-3_SMD3.jpg,2SA2174J0LDKR-ND,2SA2174J0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI-3,2949,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","160 @ 2mA, 10V","125mW","80MHz","125°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F1"
http://www.semicon.panasonic.co.jp/ds4/DSA9001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSA9001R0LTR-ND,DSA9001R0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI3,0,0,"0.05488","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSA9001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSA9001R0LCT-ND,DSA9001R0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI3,2528,0,"0.14000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSA9001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSA9001R0LDKR-ND,DSA9001R0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI3,2528,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSA9001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSA9001S0LTR-ND,DSA9001S0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI3,0,0,"0.05488","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSA9001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSA9001S0LCT-ND,DSA9001S0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI3,1881,0,"0.14000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.semicon.panasonic.co.jp/ds4/DSA9001_CED.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SSMINI3.jpg,DSA9001S0LDKR-ND,DSA9001S0L,Panasonic Electronic Components,TRANS PNP 50V 0.1A SSMINI3,1881,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","50V","500mV @ 10mA, 100mA","100µA","290 @ 2mA, 10V","125mW","150MHz","150°C (TJ)","Surface Mount","SC-89, SOT-490","SSMini3-F3-B"
http://www.diodes.com/_files/datasheets/FMMTL619.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMTL619TADITR-ND,FMMTL619TA,Diodes Incorporated,TRANS NPN 50V 1.25A SOT23-3,3000,0,"0.14025","0","3000","Tape & Reel (TR)","-","Active","NPN","1.25A","50V","330mV @ 125mA, 1.25A","10nA","200 @ 500mA, 5V","500mW","180MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMTL619.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMTL619TADICT-ND,FMMTL619TA,Diodes Incorporated,TRANS NPN 50V 1.25A SOT23-3,5440,0,"0.51000","0","1","Cut Tape (CT)","-","Active","NPN","1.25A","50V","330mV @ 125mA, 1.25A","10nA","200 @ 500mA, 5V","500mW","180MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
http://www.diodes.com/_files/datasheets/FMMTL619.pdf,"//media.digikey.com/Renders/Diodes%20Renders/TO-236-3,%20SC-59,%20SOT-23-3.jpg",FMMTL619TADIDKR-ND,FMMTL619TA,Diodes Incorporated,TRANS NPN 50V 1.25A SOT23-3,5440,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","1.25A","50V","330mV @ 125mA, 1.25A","10nA","200 @ 500mA, 5V","500mW","180MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5654.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC565400LTR-ND,2SC565400L,Panasonic Electronic Components,TRANS NPN 20V 1A SMINI-3,3000,0,"0.14157","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","1A","20V","100mV @ 10mA, 200mA","-","160 @ 100mA, 2V","150mW","180MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5654.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC565400LCT-ND,2SC565400L,Panasonic Electronic Components,TRANS NPN 20V 1A SMINI-3,5904,0,"0.36000","0","1","Cut Tape (CT)","-","Obsolete","NPN","1A","20V","100mV @ 10mA, 200mA","-","160 @ 100mA, 2V","150mW","180MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5654.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC565400LDKR-ND,2SC565400L,Panasonic Electronic Components,TRANS NPN 20V 1A SMINI-3,5904,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","1A","20V","100mV @ 10mA, 200mA","-","160 @ 100mA, 2V","150mW","180MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/BD442.pdf,//media.digikey.com/photos/STMicro%20Photos/ST13003-K.JPG,497-12141-ND,BD442,STMicroelectronics,TRANS PNP 80V 4A SOT-32,2346,0,"0.14210","0","6000","Tube","-","Obsolete","PNP","4A","80V","800mV @ 200mA, 2A","100µA","40 @ 500mA, 1V","36W","-","150°C (TJ)","Through Hole","TO-225AA, TO-126-3","SOT-32"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0774.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2SB07740RATB-ND,2SB07740RA,Panasonic Electronic Components,TRANS PNP 25V 0.1A TO-92,6000,0,"0.14587","0","3000","Tape & Box (TB)","-","Obsolete","PNP","100mA","25V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","400mW","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-B1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SB0774.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",2SB07740RACT-ND,2SB07740RA,Panasonic Electronic Components,TRANS PNP 25V 0.1A TO-92,8348,0,"0.37000","0","1","Cut Tape (CT)","-","Obsolete","PNP","100mA","25V","500mV @ 10mA, 100mA","100µA","210 @ 2mA, 10V","400mW","150MHz","150°C (TJ)","Through Hole","TO-226-3, TO-92-3 (TO-226AA) (Formed Leads)","TO-92-B1"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC850BLT1GOSTR-ND,BC850BLT1G,ON Semiconductor,TRANS NPN 45V 0.1A SOT-23,9000,0,"0.02499","0","3000","Tape & Reel (TR)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC850BLT1GOSCT-ND,BC850BLT1G,ON Semiconductor,TRANS NPN 45V 0.1A SOT-23,12440,0,"0.15000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC850BLT1GOSDKR-ND,BC850BLT1G,ON Semiconductor,TRANS NPN 45V 0.1A SOT-23,12440,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","45V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","225mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC848BLT3GOSTR-ND,BC848BLT3G,ON Semiconductor,TRANS NPN 30V 0.1A SOT-23,0,630000,"0.01620","0","10000","Tape & Reel (TR)","-","Active","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC848BLT3GOSCT-ND,BC848BLT3G,ON Semiconductor,TRANS NPN 30V 0.1A SOT-23,7515,630000,"0.15000","0","1","Cut Tape (CT)","-","Active","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC846ALT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC848BLT3GOSDKR-ND,BC848BLT3G,ON Semiconductor,TRANS NPN 30V 0.1A SOT-23,7515,630000,"Calculate","0","1","Digi-Reel®","-","Active","NPN","100mA","30V","600mV @ 5mA, 100mA","15nA (ICBO)","200 @ 2mA, 5V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC807-16LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC807-40LT3GOSTR-ND,BC807-40LT3G,ON Semiconductor,TRANS PNP 45V 0.5A SOT-23,0,0,"0.01780","0","10000","Tape & Reel (TR)","-","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC807-16LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC807-40LT3GOSCT-ND,BC807-40LT3G,ON Semiconductor,TRANS PNP 45V 0.5A SOT-23,4092,0,"0.15000","0","1","Cut Tape (CT)","-","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BC807-16LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BC807-40LT3GOSDKR-ND,BC807-40LT3G,ON Semiconductor,TRANS PNP 45V 0.5A SOT-23,4092,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","250 @ 100mA, 1V","300mW","100MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg","BC807W,135-ND","BC807W,135",NXP USA Inc.,TRANS PNP 45V 0.5A SOT323,0,0,"0.02000","0","10000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg",568-6050-2-ND,"BC807W,115",NXP USA Inc.,TRANS PNP 45V 0.5A SOT323,3000,0,"0.02550","0","3000","Tape & Reel (TR)","Automotive, AEC-Q101","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg",568-6050-1-ND,"BC807W,115",NXP USA Inc.,TRANS PNP 45V 0.5A SOT323,3666,0,"0.15000","0","1","Cut Tape (CT)","Automotive, AEC-Q101","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.nxp.com/documents/data_sheet/BC807_BC807W_BC327.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_SOT-70,%20SOT-323.jpg",568-6050-6-ND,"BC807W,115",NXP USA Inc.,TRANS PNP 45V 0.5A SOT323,3666,0,"Calculate","0","1","Digi-Reel®","Automotive, AEC-Q101","Active","PNP","500mA","45V","700mV @ 50mA, 500mA","100nA (ICBO)","100 @ 100mA, 1V","200mW","80MHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SOT-323"
http://www.onsemi.com/pub_link/Collateral/BCW70LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW70LT1GOSTR-ND,BCW70LT1G,ON Semiconductor,TRANS PNP 45V 0.1A SOT-23,0,0,"0.02652","0","3000","Tape & Reel (TR)","-","Active","PNP","100mA","45V","300mV @ 500µA, 10mA","100nA (ICBO)","215 @ 2mA, 5V","225mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BCW70LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW70LT1GOSCT-ND,BCW70LT1G,ON Semiconductor,TRANS PNP 45V 0.1A SOT-23,1813,0,"0.15000","0","1","Cut Tape (CT)","-","Active","PNP","100mA","45V","300mV @ 500µA, 10mA","100nA (ICBO)","215 @ 2mA, 5V","225mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
http://www.onsemi.com/pub_link/Collateral/BCW70LT1-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3_527AG.jpg,BCW70LT1GOSDKR-ND,BCW70LT1G,ON Semiconductor,TRANS PNP 45V 0.1A SOT-23,1813,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","100mA","45V","300mV @ 500µA, 10mA","100nA (ICBO)","215 @ 2mA, 5V","225mW","-","-55°C ~ 150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","SOT-23-3 (TO-236)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5725.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,2SC57250SLTR-ND,2SC57250SL,Panasonic Electronic Components,TRANS NPN 15V 2A MINI 3P,6000,0,"0.15110","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","2A","15V","280mV @ 30mA, 1.5A","100nA (ICBO)","200 @ 100mA, 2V","600mW","280MHz","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G1"
