Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Transistor Type","Current - Collector (Ic) (Max)","Voltage - Collector Emitter Breakdown (Max)","Resistor - Base (R1) (Ohms)","Vce Saturation (Max) @ Ib, Ic","Current - Collector Cutoff (Max)","Resistor - Emitter Base (R2) (Ohms)","DC Current Gain (hFE) (Min) @ Ic, Vce","Power - Max","Frequency - Transition","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.semicon.panasonic.co.jp/ds4/DSA7004_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,DSA7004R0LCT-ND,DSA7004R0L,Panasonic Electronic Components,TRANS PNP 50V 2A MINIP3-F,1240,0,"0.60000","0","1","Cut Tape (CT)","-","Active","PNP","2A","50V","300mV @ 50mA, 1A","100nA (ICBO)","120 @ 200mA, 2V","1W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F2-B"
http://www.semicon.panasonic.co.jp/ds4/DSA7004_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/MINIP3-F2-B.jpg,DSA7004R0LDKR-ND,DSA7004R0L,Panasonic Electronic Components,TRANS PNP 50V 2A MINIP3-F,1240,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","2A","50V","300mV @ 50mA, 1A","100nA (ICBO)","120 @ 200mA, 2V","1W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","MiniP3-F2-B"
"http://www.mccsemi.com/up_pdf/TIP31,31A,31B,31C(TO-220).pdf",//media.digikey.com/Renders/Micro%20Commercial%20Renders/353;TO220-3TO220AB;;3.jpg,TIP31C-BP-ND,TIP31C-BP,Micro Commercial Co,TRANS NPN 100V 3A TO-220AB,1029,0,"0.60000","0","1","Tube","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","300µA","10 @ 3A, 4V","2W","3MHz","150°C (TJ)","Through Hole","TO-220-3","TO-220AB"
http://www.nxp.com/documents/data_sheet/PBSS302NX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4173-2-ND,"PBSS302NX,115",NXP USA Inc.,TRANS NPN 20V 5.3A SOT89,1000,0,"0.24960","0","1000","Tape & Reel (TR)","-","Active","NPN","5.3A","20V","200mV @ 265mA, 5.3A","100nA (ICBO)","250 @ 2A, 2V","2.1W","140MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS302NX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4173-1-ND,"PBSS302NX,115",NXP USA Inc.,TRANS NPN 20V 5.3A SOT89,1016,0,"0.60000","0","1","Cut Tape (CT)","-","Active","NPN","5.3A","20V","200mV @ 265mA, 5.3A","100nA (ICBO)","250 @ 2A, 2V","2.1W","140MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS302NX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4173-6-ND,"PBSS302NX,115",NXP USA Inc.,TRANS NPN 20V 5.3A SOT89,1016,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN","5.3A","20V","200mV @ 265mA, 5.3A","100nA (ICBO)","250 @ 2A, 2V","2.1W","140MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS5320X.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4167-2-ND,"PBSS5320X,135",NXP USA Inc.,TRANS PNP 20V 3A SOT89,0,0,"0.20925","0","4000","Tape & Reel (TR)","-","Active","PNP","3A","20V","300mV @ 300mA, 3A","100nA","150 @ 2A, 2V","1.6W","100MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS5320X.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4167-1-ND,"PBSS5320X,135",NXP USA Inc.,TRANS PNP 20V 3A SOT89,5464,0,"0.61000","0","1","Cut Tape (CT)","-","Active","PNP","3A","20V","300mV @ 300mA, 3A","100nA","150 @ 2A, 2V","1.6W","100MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS5320X.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4167-6-ND,"PBSS5320X,135",NXP USA Inc.,TRANS PNP 20V 3A SOT89,5464,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","3A","20V","300mV @ 300mA, 3A","100nA","150 @ 2A, 2V","1.6W","100MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
https://www.fairchildsemi.com/datasheets/MJ/MJD31C.pdf,//media.digikey.com/Renders/Fairchild%20Semi%20Renders/261;MKT-TO251A03;;3.jpg,MJD31CITU-ND,MJD31CITU,Fairchild Semiconductor,TRANS NPN 100V 3A IPAK,5030,0,"0.61000","0","1","Tube","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","50µA","10 @ 3A, 4V","1.56W","3MHz","150°C (TJ)","Through Hole","TO-251-3 Short Leads, IPak, TO-251AA","IPAK (TO-251)"
http://www.semicon.panasonic.co.jp/ds4/DSC2P01_CED.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2P01R0LTR-ND,DSC2P01R0L,Panasonic Electronic Components,TRANS NPN DARL 50V 0.5A MINI3,0,0,"0.23814","0","3000","Tape & Reel (TR)","-","Active","NPN - Darlington","500mA","50V","2.5V @ 500µA, 500mA","100nA (ICBO)","4000 @ 500mA, 10V","200mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.semicon.panasonic.co.jp/ds4/DSC2P01_CED.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2P01R0LCT-ND,DSC2P01R0L,Panasonic Electronic Components,TRANS NPN DARL 50V 0.5A MINI3,4430,0,"0.61000","0","1","Cut Tape (CT)","-","Active","NPN - Darlington","500mA","50V","2.5V @ 500µA, 500mA","100nA (ICBO)","4000 @ 500mA, 10V","200mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.semicon.panasonic.co.jp/ds4/DSC2P01_CED.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2P01R0LDKR-ND,DSC2P01R0L,Panasonic Electronic Components,TRANS NPN DARL 50V 0.5A MINI3,4430,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN - Darlington","500mA","50V","2.5V @ 500µA, 500mA","100nA (ICBO)","4000 @ 500mA, 10V","200mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.st.com/content/ccc/resource/technical/document/datasheet/20/3e/ea/54/28/d7/40/70/CD00002603.pdf/files/CD00002603.pdf/jcr:content/translations/en.CD00002603.pdf,//media.digikey.com/Renders/STMicro%20Renders/SOT-82.jpg,497-12267-ND,STK13003,STMicroelectronics,TRANS NPN 400V 1.5A SOT-82,3855,0,"0.61000","0","1","Tube","-","Obsolete","NPN","1.5A","400V","1.5V @ 500mA, 1.5A","5mA","5 @ 1A, 2V","40W","-","150°C (TJ)","Through Hole","SOT-82","SOT-82-3"
http://www.diodes.com/_files/datasheets/ds31625.pdf,"//media.digikey.com/Renders/Diodes%20Renders/MFG_TO-252-3,D-Pak,SC-63.jpg",MJD31C-13DITR-ND,MJD31C-13,Diodes Incorporated,TRANS NPN 100V 3A DPAK,0,527500,"0.20925","0","2500","Tape & Reel (TR)","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","1µA","10 @ 3A, 4V","1.56W","3MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK"
http://www.diodes.com/_files/datasheets/ds31625.pdf,"//media.digikey.com/Renders/Diodes%20Renders/MFG_TO-252-3,D-Pak,SC-63.jpg",MJD31C-13DICT-ND,MJD31C-13,Diodes Incorporated,TRANS NPN 100V 3A DPAK,2936,527500,"0.61000","0","1","Cut Tape (CT)","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","1µA","10 @ 3A, 4V","1.56W","3MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK"
http://www.diodes.com/_files/datasheets/ds31625.pdf,"//media.digikey.com/Renders/Diodes%20Renders/MFG_TO-252-3,D-Pak,SC-63.jpg",MJD31C-13DIDKR-ND,MJD31C-13,Diodes Incorporated,TRANS NPN 100V 3A DPAK,2936,527500,"Calculate","0","1","Digi-Reel®","-","Active","NPN","3A","100V","1.2V @ 375mA, 3A","1µA","10 @ 3A, 4V","1.56W","3MHz","-55°C ~ 150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","DPAK"
http://www.semicon.panasonic.co.jp/ds4/DSC2P01_CED.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2P01Q0LTR-ND,DSC2P01Q0L,Panasonic Electronic Components,TRANS NPN DARL 50V 0.5A MINI3,0,0,"0.23814","0","3000","Tape & Reel (TR)","-","Active","NPN - Darlington","500mA","50V","2.5V @ 500µA, 500mA","100nA (ICBO)","4000 @ 500mA, 10V","200mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.semicon.panasonic.co.jp/ds4/DSC2P01_CED.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2P01Q0LCT-ND,DSC2P01Q0L,Panasonic Electronic Components,TRANS NPN DARL 50V 0.5A MINI3,2795,0,"0.61000","0","1","Cut Tape (CT)","-","Active","NPN - Darlington","500mA","50V","2.5V @ 500µA, 500mA","100nA (ICBO)","4000 @ 500mA, 10V","200mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.semicon.panasonic.co.jp/ds4/DSC2P01_CED.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg,DSC2P01Q0LDKR-ND,DSC2P01Q0L,Panasonic Electronic Components,TRANS NPN DARL 50V 0.5A MINI3,2795,0,"Calculate","0","1","Digi-Reel®","-","Active","NPN - Darlington","500mA","50V","2.5V @ 500µA, 500mA","100nA (ICBO)","4000 @ 500mA, 10V","200mW","-","150°C (TJ)","Surface Mount","TO-236-3, SC-59, SOT-23-3","Mini3-G3-B-B"
http://www.diodes.com/_files/datasheets/ZTX948.pdf,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-92-3(StandardBody),TO-226_straightlead.jpg",1034-ZTX948-ND,ZTX948,Diodes Incorporated,TRANS PNP 20V 4.5A E-LINE,2587,0,"0.61000","0","1","Bulk","-","Active","PNP","4.5A","20V","310mV @ 300mA, 5A","50nA (ICBO)","100 @ 1A, 1V","1.2W","80MHz","-55°C ~ 200°C (TJ)","Through Hole","E-Line-3","E-Line (TO-92 compatible)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5419.pdf,//media.digikey.com/photos/Panasonic%20Photos/MT-2.jpg,2SC54190RATB-ND,2SC54190RA,Panasonic Electronic Components,TRANS NPN 300V 0.07A MT-2,0,0,"Call","0","2000","Tape & Box (TB)","-","Obsolete","NPN","70mA","300V","1.2V @ 5mA, 50mA","1µA","100 @ 5mA, 10V","1W","50MHz","150°C (TJ)","Through Hole","3-SIP","MT-2-A1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC5419.pdf,//media.digikey.com/photos/Panasonic%20Photos/MT-2.jpg,2SC54190RACT-ND,2SC54190RA,Panasonic Electronic Components,TRANS NPN 300V 0.07A MT-2,1967,0,"0.61000","0","1","Cut Tape (CT)","-","Obsolete","NPN","70mA","300V","1.2V @ 5mA, 50mA","1µA","100 @ 5mA, 10V","1W","50MHz","150°C (TJ)","Through Hole","3-SIP","MT-2-A1"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1386,1412,1326.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SB1386T100RTR-ND,2SB1386T100R,Rohm Semiconductor,TRANS PNP 20V 5A SOT-89,1000,0,"0.22950","0","1000","Tape & Reel (TR)","-","Not For New Designs","PNP","5A","20V","1V @ 100mA, 4A","500nA (ICBO)","180 @ 500mA, 2V","2W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1386,1412,1326.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SB1386T100RCT-ND,2SB1386T100R,Rohm Semiconductor,TRANS PNP 20V 5A SOT-89,1918,0,"0.61000","0","1","Cut Tape (CT)","-","Not For New Designs","PNP","5A","20V","1V @ 100mA, 4A","500nA (ICBO)","180 @ 500mA, 2V","2W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
"//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/2SB1386,1412,1326.pdf",//media.digikey.com/renders/Rohm%20Renders/SC-62_MPT3.jpg,2SB1386T100RDKR-ND,2SB1386T100R,Rohm Semiconductor,TRANS PNP 20V 5A SOT-89,1918,0,"Calculate","0","1","Digi-Reel®","-","Not For New Designs","PNP","5A","20V","1V @ 100mA, 4A","500nA (ICBO)","180 @ 500mA, 2V","2W","120MHz","150°C (TJ)","Surface Mount","TO-243AA","MPT3"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2STF2280.pdf,//media.digikey.com/photos/STMicro%20Photos/497-SOT-89%20SERIES.JPG,497-11303-2-ND,2STF2280,STMicroelectronics,TRANS PNP 80V 2A SOT-89,0,0,"Call","0","5000","Tape & Reel (TR)","-","Obsolete","PNP","2A","80V","250mV @ 100mA, 1A","1mA","140 @ 100mA, 2V","1.4W","50MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2STF2280.pdf,//media.digikey.com/photos/STMicro%20Photos/497-SOT-89%20SERIES.JPG,497-11303-1-ND,2STF2280,STMicroelectronics,TRANS PNP 80V 2A SOT-89,1916,0,"0.61000","0","1","Cut Tape (CT)","-","Obsolete","PNP","2A","80V","250mV @ 100mA, 1A","1mA","140 @ 100mA, 2V","1.4W","50MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/2STF2280.pdf,//media.digikey.com/photos/STMicro%20Photos/497-SOT-89%20SERIES.JPG,497-11303-6-ND,2STF2280,STMicroelectronics,TRANS PNP 80V 2A SOT-89,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","PNP","2A","80V","250mV @ 100mA, 1A","1mA","140 @ 100mA, 2V","1.4W","50MHz","-65°C ~ 150°C (TJ)","Surface Mount","TO-243AA","SOT-89"
https://www.fairchildsemi.com/datasheets/KS/KSH2955.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH2955TFTR-ND,KSH2955TF,Fairchild Semiconductor,TRANS PNP 60V 10A DPAK,0,4000,"0.21003","0","2000","Tape & Reel (TR)","-","Active","PNP","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","1.75W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH2955.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH2955TFCT-ND,KSH2955TF,Fairchild Semiconductor,TRANS PNP 60V 10A DPAK,1840,4000,"0.61000","0","1","Cut Tape (CT)","-","Active","PNP","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","1.75W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH2955.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH2955TFDKR-ND,KSH2955TF,Fairchild Semiconductor,TRANS PNP 60V 10A DPAK,1840,4019,"Calculate","0","1","Digi-Reel®","-","Active","PNP","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","1.75W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00168970.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-10034-2-ND,STD878T4,STMicroelectronics,TRANS NPN 30V 5A DPAK,0,0,"Call","0","5000","Tape & Reel (TR)","-","Obsolete","NPN","5A","30V","1.2V @ 500mA, 10A","10µA (ICBO)","100 @ 500mA, 1V","15W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00168970.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-10034-1-ND,STD878T4,STMicroelectronics,TRANS NPN 30V 5A DPAK,1809,0,"0.61000","0","1","Cut Tape (CT)","-","Obsolete","NPN","5A","30V","350mV @ 50mA, 2A","10µA (ICBO)","100 @ 500mA, 1V","15W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
http://www.st.com/web/en/resource/technical/document/datasheet/CD00168970.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/TO-252-3.jpg,497-10034-6-ND,STD878T4,STMicroelectronics,TRANS NPN 30V 5A DPAK,0,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","5A","30V","350mV @ 50mA, 2A","10µA (ICBO)","100 @ 500mA, 1V","15W","-","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH2955.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH2955TMTR-ND,KSH2955TM,Fairchild Semiconductor,TRANS PNP 60V 10A DPAK,0,0,"0.21002","0","2500","Tape & Reel (TR)","-","Active","PNP","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","1.75W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH2955.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH2955TMCT-ND,KSH2955TM,Fairchild Semiconductor,TRANS PNP 60V 10A DPAK,1735,0,"0.61000","0","1","Cut Tape (CT)","-","Active","PNP","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","1.75W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
https://www.fairchildsemi.com/datasheets/KS/KSH2955.pdf,"//media.digikey.com/Photos/Fairchild%20Semi%20Photos/TO-252-3,%20DPak%20(2%20Leads%20+%20Tab),%20SC-63.JPG",KSH2955TMDKR-ND,KSH2955TM,Fairchild Semiconductor,TRANS PNP 60V 10A DPAK,1735,2036,"Calculate","0","1","Digi-Reel®","-","Active","PNP","10A","60V","8V @ 3.3A, 10A","50µA","20 @ 4A, 4V","1.75W","2MHz","150°C (TJ)","Surface Mount","TO-252-3, DPak (2 Leads + Tab), SC-63","D-Pak"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3935.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39350PLTR-ND,2SC39350PL,Panasonic Electronic Components,TRANS NPN 10V 0.05A S-MINI 3P,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","50mA","10V","500mV @ 4mA, 20mA","10µA","75 @ 7.2mA, 2.4V","150mW","2.5GHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3935.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39350PLCT-ND,2SC39350PL,Panasonic Electronic Components,TRANS NPN 10V 0.05A S-MINI 3P,1703,0,"0.61000","0","1","Cut Tape (CT)","-","Obsolete","NPN","50mA","10V","500mV @ 4mA, 20mA","10µA","75 @ 7.2mA, 2.4V","150mW","2.5GHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3935.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39350PLDKR-ND,2SC39350PL,Panasonic Electronic Components,TRANS NPN 10V 0.05A S-MINI 3P,1703,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","50mA","10V","500mV @ 4mA, 20mA","10µA","75 @ 7.2mA, 2.4V","150mW","2.5GHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
http://www.nxp.com/documents/data_sheet/PBSS305PX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4178-2-ND,"PBSS305PX,115",NXP USA Inc.,TRANS PNP 80V 4A SOT89,1000,0,"0.25088","0","1000","Tape & Reel (TR)","-","Active","PNP","4A","80V","420mV @ 235mA, 4.7A","100nA (ICBO)","120 @ 2A, 2V","2.1W","100MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS305PX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4178-1-ND,"PBSS305PX,115",NXP USA Inc.,TRANS PNP 80V 4A SOT89,1673,0,"0.61000","0","1","Cut Tape (CT)","-","Active","PNP","4A","80V","420mV @ 235mA, 4.7A","100nA (ICBO)","120 @ 2A, 2V","2.1W","100MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS305PX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-4178-6-ND,"PBSS305PX,115",NXP USA Inc.,TRANS PNP 80V 4A SOT89,1673,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","4A","80V","420mV @ 235mA, 4.7A","100nA (ICBO)","120 @ 2A, 2V","2.1W","100MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3935.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39350QLTR-ND,2SC39350QL,Panasonic Electronic Components,TRANS NPN 10V 0.05A SMINI-3P,0,0,"Call","0","3000","Tape & Reel (TR)","-","Obsolete","NPN","50mA","10V","500mV @ 4mA, 20mA","10µA","110 @ 7.2mA, 2.4V","150mW","2.5GHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3935.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39350QLCT-ND,2SC39350QL,Panasonic Electronic Components,TRANS NPN 10V 0.05A SMINI-3P,1673,0,"0.61000","0","1","Cut Tape (CT)","-","Obsolete","NPN","50mA","10V","500mV @ 4mA, 20mA","10µA","110 @ 7.2mA, 2.4V","150mW","2.5GHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Semiconductors%20ICs%20PDFs/2SC3935.pdf,//media.digikey.com/Renders/Panasonic%20Renders/SMINI3-F1.jpg,2SC39350QLDKR-ND,2SC39350QL,Panasonic Electronic Components,TRANS NPN 10V 0.05A SMINI-3P,1673,0,"Calculate","0","1","Digi-Reel®","-","Obsolete","NPN","50mA","10V","500mV @ 4mA, 20mA","10µA","110 @ 7.2mA, 2.4V","150mW","2.5GHz","150°C (TJ)","Surface Mount","SC-70, SOT-323","SMini3-G1"
http://www.nxp.com/documents/data_sheet/PBSS301PX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-7268-2-ND,"PBSS301PX,115",NXP USA Inc.,TRANS PNP 12V 5.3A SOT89,0,0,"0.25088","0","1000","Tape & Reel (TR)","-","Active","PNP","5.3A","12V","210mV @ 265mA, 5.3A","100nA (ICBO)","200 @ 2A, 2V","2.1W","140MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS301PX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-7268-1-ND,"PBSS301PX,115",NXP USA Inc.,TRANS PNP 12V 5.3A SOT89,185,0,"0.61000","0","1","Cut Tape (CT)","-","Active","PNP","5.3A","12V","210mV @ 265mA, 5.3A","100nA (ICBO)","200 @ 2A, 2V","2.1W","140MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/PBSS301PX.pdf,"//media.digikey.com/photos/NXP%20Semi%20Photos/568-MPT3(SOT-89-3,SC-62,TO-243-3)SOT89.jpg",568-7268-6-ND,"PBSS301PX,115",NXP USA Inc.,TRANS PNP 12V 5.3A SOT89,935,0,"Calculate","0","1","Digi-Reel®","-","Active","PNP","5.3A","12V","210mV @ 265mA, 5.3A","100nA (ICBO)","200 @ 2A, 2V","2.1W","140MHz","150°C (TJ)","Surface Mount","TO-243AA","SOT-89-3"
http://www.nxp.com/documents/data_sheet/BSP50_51_52.pdf,//media.digikey.com/photos/NXP%20Semi%20Photos/568-SOT-223(SC-73)SOT223-1.jpg,568-6223-1-ND,"BSP52,115",NXP USA Inc.,TRANS NPN DARL 80V 1A SOT223,4943,0,"0.62000","0","1","Cut Tape (CT)","-","Active","NPN - Darlington","1A","80V","1.3V @ 500µA, 500mA","50nA","2000 @ 500mA, 10V","1.25W","200MHz","150°C (TJ)","Surface Mount","TO-261-4, TO-261AA","SC-73"
